dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,model_key,repeat_count,model_display_name,feature_set_display_name,validation_display_name,mae_mean,mae_sd,mae_ci_lower,mae_ci_upper,median_absolute_error_mean,median_absolute_error_sd,median_absolute_error_ci_lower,median_absolute_error_ci_upper,rmse_mean,rmse_sd,rmse_ci_lower,rmse_ci_upper,bias_mean,bias_sd,bias_ci_lower,bias_ci_upper,r2_mean,r2_sd,r2_ci_lower,r2_ci_upper,pearson_r_mean,pearson_r_sd,pearson_r_ci_lower,pearson_r_ci_upper,calibration_intercept_mean,calibration_intercept_sd,calibration_intercept_ci_lower,calibration_intercept_ci_upper,calibration_slope_mean,calibration_slope_sd,calibration_slope_ci_lower,calibration_slope_ci_upper,macro_publication_mae_mean,macro_publication_mae_sd,macro_publication_mae_ci_lower,macro_publication_mae_ci_upper,macro_publication_rmse_mean,macro_publication_rmse_sd,macro_publication_rmse_ci_lower,macro_publication_rmse_ci_upper,macro_publication_absolute_bias_mean,macro_publication_absolute_bias_sd,macro_publication_absolute_bias_ci_lower,macro_publication_absolute_bias_ci_upper,publication_mean_mae_mean,publication_mean_mae_sd,publication_mean_mae_ci_lower,publication_mean_mae_ci_upper,publication_mean_rmse_mean,publication_mean_rmse_sd,publication_mean_rmse_ci_lower,publication_mean_rmse_ci_upper,publication_mean_r2_mean,publication_mean_r2_sd,publication_mean_r2_ci_lower,publication_mean_r2_ci_upper,publication_mean_pearson_r_mean,publication_mean_pearson_r_sd,publication_mean_pearson_r_ci_lower,publication_mean_pearson_r_ci_upper,publication_count,macro_publication_mae_bootstrap_ci_lower,macro_publication_mae_bootstrap_ci_upper,macro_publication_rmse_bootstrap_ci_lower,macro_publication_rmse_bootstrap_ci_upper,baseline_mae_mean,baseline_rmse_mean,baseline_macro_publication_mae_mean,baseline_publication_mean_mae_mean,macro_mae_improvement_over_baseline,macro_mae_improvement_percent,row_mae_improvement_over_baseline,row_mae_improvement_percent
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,rbf_svr,5,RBF-SVR,Core physics,Random row-wise,8.54823197957014,0.13899893997367024,8.375642000016347,8.720821959123933,5.249439952309375,0.17061493771475042,5.0375935265931915,5.461286378025559,13.397261310586396,0.16524098752682942,13.192087525346695,13.602435095826097,1.3744757619411485,0.20293060582487918,1.1225041345547164,1.6264473893275806,0.3781577253267047,0.015366253672209167,0.3590780013546562,0.39723744929875326,0.633307298070813,0.009120657503904969,0.6219825060082671,0.6446320901333589,12.093490368637628,2.068719904760448,9.524835340529055,14.662145396746201,0.8338405030932371,0.02419511369401674,0.8037983014869295,0.8638827046995446,8.480539394884142,0.3213673058626599,8.081509180994738,8.879569608773545,10.035724661536745,0.32303324296828095,9.63462591352002,10.43682340955347,3.649191448063958,0.15639045418857295,3.4550070514352713,3.8433758446926447,3.649191448063958,0.15639045418857356,3.455007051435271,3.843375844692645,6.527894769235348,0.17255010029494053,6.3136455218126715,6.742144016658025,0.6824740662788183,0.016700344447745784,0.6617378498204503,0.7032102827371864,0.8320961801559716,0.010035042755785468,0.8196360288456773,0.844556331466266,75,6.9092863396657815,10.311320103271564,8.274440004055947,12.075351877715866,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,4.030865281262319,32.21752781242333,4.963712334133149,36.735737055244854
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,5,Ridge regression,Core physics,Random row-wise,11.652548953993637,0.06670630831406846,11.569722132506978,11.735375775480296,9.060959012314369,0.1725401130106646,8.846722165743017,9.27519585888572,15.585863485587348,0.10097154080121497,15.460490758531316,15.71123621264338,-0.0016301246839318772,0.17571587195865207,-0.2198101968079729,0.21654994744010916,0.1584660264922282,0.010872977188530255,0.1449654421639394,0.17196661082051704,0.40399466107106663,0.011103689430162657,0.39020760965839796,0.4177817124837353,10.661193168441535,4.65599703315162,4.88000927663362,16.44237706024945,0.866212131749762,0.05787319585157733,0.7943530679998628,0.9380711954996611,12.542889585361259,0.2456693108925038,12.237850846562509,12.847928324160009,14.166458928487605,0.24520123830156842,13.862001378573565,14.470916478401646,9.101989399337324,0.23123679178701378,8.814870999915248,9.3891077987594,9.101989399337324,0.23123679178701464,8.814870999915247,9.389107798759401,11.730726142083856,0.2611593823595295,11.406453939214897,12.054998344952816,-0.025208479233581983,0.046028976259285516,-0.08236100192891269,0.031944043461748714,0.34009817117052393,0.018311297743809504,0.3173616920016458,0.36283465033940204,75,11.120129373762023,14.12223385327528,12.535842514131785,15.8536926565004,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,-0.03148490921479841,-0.2516496750746602,1.8593953597096515,13.761123614341164
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,1,Elastic Net,Full retrospective,LOPO,13.077344590495574,,,,11.389198100854017,,,,16.685206821294113,,,,0.3207811612675641,,,,0.03559706225659631,,,,0.20509129805964668,,,,21.758455596039738,,,,0.7240624131369252,,,,12.725792586846147,,,,14.244573754755416,,,,9.993353050377072,,,,9.99335305037707,,,,12.127579928627618,,,,-0.09531370415119289,,,,0.10978564644603676,,,,75,11.345391771423602,14.036510064715186,12.643797004728135,15.946141420229322,13.687738220541974,17.22525447680576,12.590561964402315,9.945139152083144,-0.13523062244383155,-1.074063435978261,0.6103936300463992,4.459419227716866
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,random_forest,1,Random Forest,Full retrospective,LOPO,12.266281348068288,,,,10.191494761904806,,,,16.413344569139397,,,,1.3749319555400674,,,,0.06676824153644167,,,,0.27105692441698476,,,,2.1837721897194537,,,,0.9561030345760724,,,,11.18626790884037,,,,12.792783221148117,,,,8.677739263321547,,,,8.677739263321547,,,,10.972994157734643,,,,0.10331371704798564,,,,0.33845727444818713,,,,75,9.76757425815005,12.713541618539676,11.115658521612687,14.658533526944371,13.687738220541974,17.22525447680576,12.590561964402315,9.945139152083144,1.4042940555619463,11.153545485359194,1.4214568724736854,10.384892299740388
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,1,RBF-SVR,Full retrospective,LOPO,12.652837469368466,,,,9.758464929844202,,,,17.534647698168612,,,,5.077238788528657,,,,-0.06509764675213803,,,,0.15812158107860408,,,,-23.548128760169472,,,,1.2178895920131836,,,,11.322738756181401,,,,13.126588604020887,,,,9.223600394552241,,,,9.223600394552241,,,,11.964891504575089,,,,-0.0661240980017177,,,,0.042484961022282844,,,,75,9.68756663654729,13.018842567784771,11.263323305495529,15.277163969420307,13.687738220541974,17.22525447680576,12.590561964402315,9.945139152083144,1.2678232082209142,10.069631616169874,1.0349007511735078,7.56078714027693
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,ridge,1,Ridge regression,Full retrospective,LOPO,13.43993790014936,,,,11.176271967383265,,,,17.33796732119561,,,,0.7595489258595635,,,,-0.041337950546483926,,,,0.25408997616506834,,,,44.230248407808034,,,,0.44080165930694765,,,,13.228377843239784,,,,14.798045813376799,,,,10.172417863168029,,,,10.172417863168029,,,,13.580823760293127,,,,-0.37354362317700107,,,,0.15985108503064993,,,,75,11.358763289776942,15.210556744513395,12.92770145762836,16.98031921282666,13.687738220541974,17.22525447680576,12.590561964402315,9.945139152083144,-0.6378158788374684,-5.065825343148185,0.24780032039261357,1.810381791351952
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,publication_grouped,elastic_net,5,Elastic Net,Full retrospective,Publication-grouped,13.430486199088506,0.3138497147599123,13.0407903074246,13.82018209075241,11.59208779819291,0.5505269087536764,10.90851835555106,12.27565724083476,17.185061369929603,0.16192764474178967,16.98400164313979,17.386121096719414,0.19136975438508483,0.7658139277805055,-0.759513829062988,1.1422533378331576,-0.0231241990969977,0.019310288631626288,-0.04710108928581153,0.0008526910918161337,0.14973390506408996,0.07950227694289984,0.05101879000886583,0.24844902011931408,48.28994670214733,9.375540124603743,36.64867606571201,59.931217338582655,0.39242625821603366,0.11472663530022163,0.24997432552869508,0.5348781909033722,13.004566365745575,0.2583263610806121,12.683811823404792,13.325320908086358,14.585347258262553,0.2085293765332683,14.326423838853316,14.84427067767179,10.385864142075855,0.20902240621399287,10.126328545462016,10.645399738689694,10.385864142075855,0.20902240621399235,10.126328545462018,10.645399738689692,12.77532398556093,0.264805116737474,12.446525005567864,13.104122965553998,-0.21585930781293278,0.05038876930590168,-0.27842522857386587,-0.15329338705199969,0.06492449730552804,0.10728805706196472,-0.0682912205855449,0.198140215196601,75,11.584456077784793,14.501084585979708,12.912308493935575,16.197574767601367,13.682999964587172,17.20870998165301,12.61891512133597,9.99188047912831,-0.38565124440960474,-3.056136289858614,0.2525137654986658,1.8454561583877367
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,publication_grouped,random_forest,5,Random Forest,Full retrospective,Publication-grouped,12.761468729704745,0.31445449856789126,12.371021899759777,13.151915559649714,10.64727423101301,0.16891661922029055,10.437536546228882,10.85701191579714,16.959041955782705,0.39347720209070813,16.470475479832725,17.447608431732686,1.7581059768548595,0.5578240513711836,1.0654759349350924,2.4507360187746263,0.003252959696317692,0.046317170584815694,-0.05425740351751045,0.06076332291014583,0.16737588761657168,0.06940997021847507,0.08119202647989557,0.2535597487532478,28.35348224895237,23.504141238102893,-0.8307637350964931,57.53772823300123,0.631182224890828,0.29122752898828974,0.26957548686022487,0.992788962921431,11.663333896647373,0.37611815290140527,11.196321527118798,12.130346266175948,13.348857600566124,0.3565235279624699,12.90617517138253,13.791540029749717,9.347329993731229,0.4270694931885386,8.817053179307893,9.877606808154566,9.347329993731229,0.4270694931885386,8.817053179307893,9.877606808154566,11.643694398288494,0.46642062229463777,11.064556703565446,12.222832093011542,-0.01094836386747755,0.08109059576984759,-0.11163563722779195,0.08973890949283685,0.211872124521929,0.0691481153711442,0.12601339912193876,0.2977308499219192,75,10.283396565085223,13.219356521110182,11.616454429702637,15.217590356699692,13.682999964587172,17.20870998165301,12.61891512133597,9.99188047912831,0.9555812246885971,7.572609970827899,0.9215312348824263,6.734862510176362
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,publication_grouped,rbf_svr,5,RBF-SVR,Full retrospective,Publication-grouped,12.78716122159928,0.13556801954936917,12.618831292417044,12.955491150781517,9.935358646930341,0.12590244158818856,9.779030117924336,10.091687175936347,17.7022863287311,0.14666255007929957,17.520180720412874,17.884391937049323,5.226991620824656,0.13579702790570927,5.058377340211064,5.395605901438247,-0.0856201749139573,0.01798653478559121,-0.10795340760966561,-0.063286942218249,0.10504126095198103,0.05568240524590259,0.035902423024751245,0.17418009887921082,18.060691096220637,34.53419636242579,-24.81917723390294,60.940559426344215,0.7259288521424422,0.40713542971011607,0.2204034466781709,1.2314542576067136,11.41674007350847,0.1396673508697182,11.243320152209046,11.590159994807893,13.229907066554404,0.12857745129716125,13.07025707429792,13.389557058810887,9.341313856146371,0.14079204304503665,9.166497445063793,9.516130267228949,9.341313856146371,0.14079204304503704,9.166497445063793,9.516130267228949,12.08320350792118,0.10582014384322792,11.9518104450263,12.21459657081606,-0.08737928783350216,0.019002748695758874,-0.11097431675593952,-0.06378425891106479,0.013222384518717174,0.03880583186951247,-0.03496141983400482,0.06140618887143916,75,9.845973958123631,13.066196694146615,11.233937850017503,15.198991360282076,13.682999964587172,17.20870998165301,12.61891512133597,9.99188047912831,1.2021750478275006,9.52677021969085,0.8958387429878911,6.547093073934093
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,publication_grouped,ridge,5,Ridge regression,Full retrospective,Publication-grouped,14.211214848680067,0.44677109581000407,13.65647526357474,14.765954433785394,11.475602497154693,0.3751902765025114,11.009742238345408,11.941462755963977,18.71103126992453,0.9168247172822986,17.572643025811754,19.849419514037304,1.094025283838477,1.0307776908771622,-0.18585426507530634,2.3739048327522605,-0.21513393378739484,0.1188868078305728,-0.3627514029319867,-0.06751646464280298,0.19669735901333377,0.06447319701706304,0.11664331142814813,0.2767514065985194,56.16587185637559,6.563248913638188,48.01652196906107,64.3152217436901,0.29115602922939765,0.08150470093074524,0.18995457639932628,0.392357482059469,14.120829995834956,0.7070619541866996,13.24289662282173,14.998763368848183,15.779588926692366,0.6698698721335811,14.947835622982737,16.611342230401995,11.377852519042005,0.6539919257946264,10.565814289666868,12.189890748417142,11.377852519042003,0.6539919257946262,10.565814289666866,12.18989074841714,16.556718106690735,2.267519579520435,13.741220679578069,19.372215533803402,-1.0720824527352104,0.5965886901275606,-1.8128451510021453,-0.33131975446827566,0.07215576754877484,0.10543411186758644,-0.05875797333979574,0.20306950843734542,75,11.943900736397536,16.95213168254639,13.647293651111987,18.478008716870345,13.682999964587172,17.20870998165301,12.61891512133597,9.99188047912831,-1.5019148744989863,-11.902091899798577,-0.5282148840928951,-3.8603733498499047
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,random_rowwise,elastic_net,5,Elastic Net,Full retrospective,Random row-wise,10.650512721557476,0.061183073811586115,10.574543901506186,10.726481541608766,8.236307779826252,0.11446493828243864,8.094180786904332,8.378434772748172,14.810229310889962,0.22813528877166178,14.52696193610237,15.093496685677554,-0.0533001290870343,0.23650257447883832,-0.34695686129991277,0.24035660312584417,0.24002145212940595,0.02343165981664247,0.21092720371692314,0.26911570054188877,0.5043045546338838,0.018016379268564826,0.48193426511812215,0.5266748441496455,15.165865797325438,2.792022166769308,11.699112390661115,18.63261920398976,0.8102351604904063,0.03477455277995615,0.7670568502498981,0.8534134707309146,11.893183699936667,0.22639851974920566,11.612072808717453,12.174294591155881,13.48520608372508,0.1973995319342971,13.24010219165999,13.73030997579017,7.0791015869006815,0.29054217496342294,6.718345828288779,7.439857345512584,7.079101586900682,0.29054217496342283,6.718345828288781,7.439857345512584,14.749496593610626,1.2754356946873255,13.165834009493363,16.33315917772789,-0.6298021021229162,0.28091598379499655,-0.9786053657211561,-0.28099883852467633,0.3147840074327345,0.052180525256624324,0.24999332781422173,0.37957468705124725,75,9.573260490072363,15.082583328364805,10.95811188441554,16.756087401602844,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,0.618220976209793,4.941259532500442,2.861431592145813,21.177052877903442
